"","statement.ID","Date","document.ID","document.title","Text","Speaker","Party","Renewables","Solar","Water","Wind","Geo","Bio","Efficiency","Nuclear","Environmental Protection","Security of Electricity Supply","Avoidance of Dependencies","Costs of Electricity","Cheaper RE Technology","Competitiveness of Industry","Value Chain","Innovation","Employment","Export","Energy Democracy","Climate Change Mitigation","Pollution Reduction","Mitigation of Nuclear Risk","Substitution of Limited Resources","Sector Coupling","Grid Extension","Energy Storage","Increase of Actor Variety","Costs for Consumers","Costs for Households","Costs for Industry","Employment in RE Sector","Employment not related to RE Sector","Employment in Solar Industry"
"336",1659,2010-05-06,8,"Gesetz zur Änderung des Erneuerbare-Energien-Gesetzes - 2-Beratung","Sie selbst berauben unsere Unternehmen der Chance, grüne Zukunftsmärkte zu erobern.","Waltraud Wolff","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337",1661,2010-05-06,8,"Gesetz zur Änderung des Erneuerbare-Energien-Gesetzes - 2-Beratung","Sie setzen Arbeitsplätze aufs Spiel.","Waltraud Wolff","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338",1722,2010-05-06,8,"Gesetz zur Änderung des Erneuerbare-Energien-Gesetzes - 2-Beratung","Ihre Politik schadet der Branche.","Waltraud Wolff","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339",1662,2010-05-06,8,"Gesetz zur Änderung des Erneuerbare-Energien-Gesetzes - 2-Beratung","Wir müssen dafür sorgen, dass wir in Deutschland stärker werden.","Horst Meierhofer","FDP","0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",1663,2010-05-06,8,"Gesetz zur Änderung des Erneuerbare-Energien-Gesetzes - 2-Beratung","Da müssten vielmehr Maßnahmen ergriffen werden, um die Produktivitätsentwicklung weiter voranzutreiben.","Maria Flachsbarth","CDUCSU","0",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",1136,2010-05-06,8,"Gesetz zur Änderung des Erneuerbare-Energien-Gesetzes - 2-Beratung","insbesondere im Hinblick auf unsere Exportchancen beim weltweit zu erwartenden Ausbau.","Maria Flachsbarth","CDUCSU","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342",2012,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Die zentrale Säule der zukünftigen Energieversorgung sollen die erneuerbaren Energien werden. Wir
wollen das Zeitalter der erneuerbaren Energien erreichen. Mit dem Energiekonzept hat die
Bundesregierung dazu die Richtung festgelegt.","Angela Merkel","CDUCSU","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",2034,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Ein Schritt auf diesem Weg ist
die Einführung der sogenannten optionalen Marktprämie, die die erneuerbaren Energien an das Marktgeschehen heranführt.","Angela Merkel","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344",2035,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Im Bereich der Photovoltaik und der Biomasse wollen wir bestehende Potenziale für Kostensenkungen ausschöpfen.","Angela Merkel","CDUCSU","0",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345",2036,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Im Bereich der Photovoltaik und der Biomasse wollen wir bestehende Potenziale für Kostensenkungen ausschöpfen.","Angela Merkel","CDUCSU","0",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346",2049,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Alle, die zweifeln, wie wir als großes Industrieland ohne Kernenergie auskommen wollen, ohne Arbeitsplätze in der
energieintensiven Industrie zu gefährden, sind keine Ideologen, keine Ewiggestrigen, keine
Spinner, denn sie stellen wichtige Fragen.","Angela Merkel","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347",2051,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Alle, die zweifeln, wie wir als großes Industrieland ohne Kernenergie auskommen wollen, ohne das Steigen der Strompreise in das sozial nicht mehr Erträgliche
in Kauf zu nehmen, ohne gefährliche Stromausfälle zu
provozieren,  sind keine Ideologen, keine Ewiggestrigen, keine
Spinner, denn sie stellen wichtige Fragen.","Angela Merkel","CDUCSU","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348",2052,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Die Energie der Zukunft soll sicherer sein und zugleich verlässlich.","Angela Merkel","CDUCSU","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349",2053,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Die Energie der Zukunft soll wirtschaftlich und bezahlbar sein.","Angela Merkel","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",2057,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","ist es richtig, dass diese Regierungskoalition auf das wichtige Thema Versorgungssicherheit setzt.","Philipp Rösler","FDP","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351",2067,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Es eröffnen sich vielmehr auch völlig neue Chancen bei
dem wichtigen Thema Effizienz und bei der Herstellung
neuer Produkte.","Philipp Rösler","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352",2068,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Deutschland wird künftig federführend sein und voranschreiten, wenn es darum geht, energieeffiziente Produkte auf den Markt zu bringen.","Philipp Rösler","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353",2069,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Wir dürfen nicht glauben,
dass sich aus der Umstellung der Energiepolitik allein
durch Strompreissenkungen neue Chancen ergeben.","Philipp Rösler","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354",2071,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Wieso haben diese Konzerne einen solchen Profit gemacht? Weil sie die Bürgerinnen und Bürger und auch
die Unternehmen abgezockt haben.","Gregor Gysi","Die Linke","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",2073,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Politik ist also eine Frage der Demokratie und der Demokratisierung. Die Stromnetze gehören in die öffentliche Hand, denn sie sind ein Machtinstrument.","Gregor Gysi","Die Linke","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356",2076,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Kernelemente Versorgungssicherheit. Darin
sind wir uns doch einig, das hoffe ich zumindest.","Gerda Hasselfeldt","CDUCSU","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357",2077,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Kernelemente Umweltverträglichkeit. Darin
sind wir uns doch einig, das hoffe ich zumindest.","Gerda Hasselfeldt","CDUCSU","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",2078,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Kernelemente Bezahlbarkeit. Darin
sind wir uns doch einig, das hoffe ich zumindest.","Gerda Hasselfeldt","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359",2081,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","All das gehört dazu, wenn wir es mit der Versorgungssicherheit und mit dem Ziel, dass der Strom in diesem
Land nicht ausfallen darf, ernst meinen.","Gerda Hasselfeldt","CDUCSU","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",2090,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","mit diesem Energiekonzept Chancen sehe, dass wir den
Schwerpunkt ein bisschen mehr, als wir das bisher tun,
auf dezentrale Energieversorgung legen","Gerda Hasselfeldt","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361",2094,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Es geht hierbei um den Ausbau erneuerbarer Energien,
Energieeinsparung und Energieeffizienz. Aber dies setzt
eine andere Struktur unserer Energieversorgung voraus,
nämlich eine flexiblere und dezentralere Struktur.","Jürgen Trittin","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362",2097,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Der Einstieg ist eine Chance für unser Land, eine Chance für Innovation, für neue Technologien und für die Modernisierung
unserer Wirtschaft.","Michael Kauch","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363",2098,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Das ist ein neues Konjunkturprogramm, und zwar ein marktwirtschaftliches.","Michael Kauch","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",2099,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Dieser Einstieg wird in erheblichem Maße anlagesuchendes Kapital nach Deutschland ziehen.","Michael Kauch","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",2115,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Milliardeninvestitionen und 400 000 Jobs in Deutschland
hängen am Gesetz.","Ulrich Kelber","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366",2118,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Bei den preisgünstigen dezentralen Erneuerbaren wie
dem Onshorewind wird gekürzt und ausgebremst. Die teureren zentralen Anlagen allerdings, wie die Energiekonzerne sie lieben, werden bei der Vergütung vergoldet.
","Ulrich Kelber","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367",2122,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Wir müssen Selbstversorger bleiben. Aus diesem Grunde müssen
wir so schnell wie möglich auch mehr auf fossile Kraftwerke setzen und Verträge mit Gasproduzenten abschlie-
ßen, um in Zukunft genügend Gas zu haben.","Michael Fuchs","CDUCSU","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368",2128,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","wirtschaftliche Modernisierung , die unserem Land guttun werden,","Norbert Röttgen","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",2129,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","auch bei der Entwicklung der Industrie","Norbert Röttgen","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370",2130,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","um technologische Innovation, die unserem Land guttun werden","Norbert Röttgen","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371",2133,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Es ist nicht mehr derjenige der Gewinner, der am meisten Ressourcen verbraucht. Wir gewinnen den Wettbewerb um mehr Wohlstand und mehr Gerechtigkeit in unserer Zeit nur dann,
wenn wir mit immer weniger Verbrauch von Natur und
Ressourcen immer mehr produzieren. Das ist unser Ziel.
","Norbert Röttgen","CDUCSU","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372",2154,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Ich bin davon überzeugt, dass die Menschen in diesem
Lande bei diesem Projekt der Energiewende und der
neuen Energiepolitik voll dabei sind. Es ist zuallererst
ein Bürgerprojekt, das heute in Gang gesetzt wird.","Norbert Röttgen","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",2156,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Wachstum so zu organisieren, dass wir nicht die Lebensgrundlagen der nächsten Generationen aufzehren. Weit darüber hinaus schaffen wir eine Perspektive für
Natur und generationenverträgliches Wachstum, national und international.","Norbert Röttgen","CDUCSU","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374",2157,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Wir machen darum das Gesetz so wirtschaftsfreundlich und industriefreundlich, wie es
noch nie war. Wir wollen alle Beiträge leisten, dass wir Industrieland
bleiben. Wir wollen wirtschaftlich erfolgreich sein. Wir
wollen sogar an der Spitze stehen.","Norbert Röttgen","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375",2158,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Die Energieversorgung wird dezentraler werden. Photovoltaik, Windenergie an Land und Biomasse bedeuten
dezentrale Energieversorgung.","Norbert Röttgen","CDUCSU","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",2159,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Die Energieversorgung wird dezentraler werden. Photovoltaik, Windenergie an Land und Biomasse bedeuten
dezentrale Energieversorgung.","Norbert Röttgen","CDUCSU","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",2160,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Die Energieversorgung wird dezentraler werden. Photovoltaik, Windenergie an Land und Biomasse bedeuten
dezentrale Energieversorgung.","Norbert Röttgen","CDUCSU","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",2162,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Aber es werden sich viel mehr Mittelständler dort engagieren. Ob kleine oder mittelständische Unternehmen: Die Energieversorger werden
dezentral Energie erzeugen.
","Norbert Röttgen","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",2163,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Es wird ein permanenter technologischer Lernprozess und Innovationsprozess in unserem Land starten.","Norbert Röttgen","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",2164,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Wir werden eine heimischere Energieerzeugung bekommen. Wir werden die Abhängigkeiten vom Import,
politische und geopolitische Abhängigkeiten, aber auch
die Volatilität des Preises, also wirtschaftliche Abhängigkeiten, reduzieren.","Norbert Röttgen","CDUCSU","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",2165,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Wir werden die Einkäufe aus dem Ausland ersetzen
durch eine Wertschöpfung in Deutschland und die heimische Wertschöpfung mit der Energieversorgung fördern.","Norbert Röttgen","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382",2167,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Wir werden den Import, also dass wir in Deutschland Geld verdienen und dafür Energiebrennstoff im Ausland kaufen müssen, deutlich reduzieren.","Norbert Röttgen","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",2169,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Innovations- und Modernisierungsprojekt in Angriff nimmt","Norbert Röttgen","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",2170,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Die Bürgerinnen und Bürger sind die Trägerinnen und Träger der Energiewende.","Siegmar Gabriel","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",2178,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Gleichzeitig geht es in der Tat darum, die Wirtschaft
nicht übermäßig zu belasten, denn sie steht in Bezug auf
die Energiepreise nicht nur in einem europäischen, sondern auch weltweiten Wettbewerb. Deswegen ist es richtig, sich auf europäischer Ebene für die Strompreiskompensation einzusetzen, um energieintensive Industrien zu
entlasten.
Gleichzeitig kommt es zu einer Entlastung des Mittelstandes in Deutschland, weil durch das neue Gesetz erstmalig kleine und mittelständische Unternehmen von der Energieumlage befreit
werden können und dadurch eine Erleichterung erfahren.","Philipp Rösler","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",2184,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Wir müssen den Schwerpunkt auf dezentrale, kleine
Anlagen setzen. Wir müssen den Schwerpunkt außerdem
auf einen Netzausbau setzen, der nicht neue Konflikte
produziert. Gerade im 21. Jahrhundert müssen wir insbesondere bei diesem Thema den Bürgern unseren Respekt
ausdrücken, indem wir sagen: Jede Planung und jede Beschleunigung beginnt mit einer ehrlichen Bürgerbeteiligung.","Renate Künast","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",2188,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Dafür brauchen wir Unterstützung, denn eine dezentrale
Energieversorgung funktioniert nur, wenn wir die Gewinnung von Energie aus Wind, Wasser, Biomasse und
Sonne in den jeweiligen Regionen des Landes fördern.
","Nils Schmid","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",2189,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Es gibt aber ganz viele Unternehmen, die hochleistungsfähige
Windkraftanlagen oder Photovoltaikanlagen fertigen und
diese in die ganze Welt exportieren.","Nils Schmid","SPD","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",2190,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Das ist die Zukunftschance des Industriestandorts","Nils Schmid","SPD","0",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",2191,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Das ist die Zukunftschance des Industriestandorts","Nils Schmid","SPD","0",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",2192,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Es gibt aber ganz viele Unternehmen, die hochleistungsfähige
Windkraftanlagen oder Photovoltaikanlagen fertigen und
diese in die ganze Welt exportieren.","Nils Schmid","SPD","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392",2203,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","eine Industrie aufgebaut hat,
die inzwischen 370 000 Arbeitsplätze hat","Hans-Josef Fell","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",2212,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Das schafft Arbeitsplätze. Es wäre Ihre Aufgabe als
Wirtschaftsminister, die 250 000 Arbeitsplätze zu schaffen, die in diesem Bereich möglich sind.","Bärbel Höhn","Die Grünen","0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
